ID,age,job,marital,education,defaultnew,balance,housing,loan,day,duration,campaign,pdays,previous,poutcome,month_num
9656,1,2,2,2,0,77,1,1,6,3,3,-1,0,3,6
9657,3,1,0,0,0,92,1,0,6,2,3,-1,0,3,6
9658,1,1,1,1,0,497,0,0,6,2,4,-1,0,3,6
9659,1,7,1,1,0,-63,0,0,6,3,2,-1,0,3,6
9660,0,1,2,0,0,5418,1,0,6,2,6,-1,0,3,6
9661,0,1,1,0,0,0,1,0,6,1,4,-1,0,3,6
9662,0,1,1,1,0,2870,1,0,6,2,2,-1,0,3,6
9663,1,6,1,2,0,3201,0,0,6,1,2,-1,0,3,6
9664,0,4,2,2,0,7179,1,0,6,2,8,-1,0,3,6
9665,2,9,2,2,0,535,1,0,6,3,3,-1,0,3,6
9666,1,3,1,0,0,389,0,0,6,0,2,-1,0,3,6
9667,3,11,2,1,0,3237,0,0,6,2,3,-1,0,3,6
9668,2,1,1,1,0,379,1,1,6,1,4,-1,0,3,6
9669,3,1,1,0,0,9200,0,0,6,1,2,-1,0,3,6
9670,1,9,2,1,0,1963,1,0,6,2,4,-1,0,3,6
9671,0,6,1,1,0,1245,1,0,6,3,9,-1,0,3,6
9672,1,6,1,0,0,340,0,0,6,2,3,-1,0,3,6
9673,3,11,2,1,0,311,0,0,6,1,2,-1,0,3,6
9674,1,2,1,2,0,1953,1,0,6,0,5,-1,0,3,6
9675,3,3,1,0,0,0,0,0,6,1,3,-1,0,3,6
9676,3,4,1,0,0,295,0,0,6,0,4,-1,0,3,6
9677,0,7,1,1,0,500,1,0,6,2,18,-1,0,3,6
9678,3,6,0,2,0,3952,0,0,6,2,6,-1,0,3,6
9679,1,0,0,1,0,2610,0,0,6,2,5,-1,0,3,6
9680,3,5,1,0,0,17,0,1,6,0,2,-1,0,3,6
9681,0,1,2,1,0,1017,0,0,6,2,2,-1,0,3,6
9682,0,9,1,1,0,5521,0,0,6,2,1,-1,0,3,6
9683,1,0,1,1,0,3234,0,0,6,2,1,-1,0,3,6
9684,1,4,0,2,0,0,0,0,6,2,1,-1,0,3,6
9685,3,5,0,2,0,126,0,1,6,0,1,-1,0,3,6
9686,0,0,1,1,0,-1272,1,0,6,3,5,-1,0,3,6
9687,1,1,1,0,0,480,1,0,6,1,12,-1,0,3,6
9688,3,1,1,1,0,0,0,0,6,0,1,-1,0,3,6
9689,1,6,1,2,0,425,0,0,6,0,1,-1,0,3,6
9690,0,7,1,1,0,193,0,1,6,2,1,-1,0,3,6
9691,3,1,1,3,0,7561,0,0,6,3,3,-1,0,3,6
9692,0,0,2,2,0,-162,1,1,6,0,1,-1,0,3,6
9693,1,0,1,1,0,947,0,0,6,0,1,-1,0,3,6
9694,1,2,1,1,0,4037,0,0,6,2,1,-1,0,3,6
9695,1,1,1,1,0,375,1,0,6,2,5,-1,0,3,6
9696,1,2,1,1,1,0,0,0,6,0,4,-1,0,3,6
9697,0,3,2,1,0,-178,1,0,6,0,5,-1,0,3,6
9698,2,1,1,1,0,822,1,0,6,1,18,-1,0,3,6
9699,1,7,1,1,0,2215,0,0,6,1,2,-1,0,3,6
9700,1,7,2,1,0,260,0,0,6,2,1,-1,0,3,6
9701,0,9,1,2,0,7951,0,1,6,2,1,-1,0,3,6
9702,1,1,2,1,0,1170,0,0,6,3,1,-1,0,3,6
9703,0,1,1,1,0,291,1,0,6,0,5,-1,0,3,6
9704,1,9,2,3,0,75,0,0,6,2,1,-1,0,3,6
9705,1,4,1,2,0,-1232,1,0,6,1,1,-1,0,3,6
9706,0,6,1,1,0,215,1,0,6,2,1,-1,0,3,6
9707,3,11,1,0,0,547,0,0,6,2,2,-1,0,3,6
9708,0,1,1,1,0,3574,1,0,6,0,1,-1,0,3,6
9709,0,9,2,1,0,0,1,0,6,2,1,-1,0,3,6
9710,0,8,1,0,0,3503,0,0,6,2,1,-1,0,3,6
9711,1,4,1,2,0,575,0,0,6,0,1,-1,0,3,6
9712,0,1,2,0,0,3798,0,0,6,2,1,-1,0,3,6
9713,1,9,1,1,0,1297,0,0,6,2,1,-1,0,3,6
9714,3,4,1,2,0,0,1,0,6,1,7,-1,0,3,6
9715,0,7,0,1,0,115,0,0,6,1,1,-1,0,3,6
9716,3,0,0,0,0,0,0,0,6,0,1,-1,0,3,6
9717,0,0,1,1,0,4874,0,0,6,3,3,-1,0,3,6
9718,0,9,1,1,0,4741,1,0,9,1,10,-1,0,3,6
9719,3,5,0,0,0,2997,0,0,9,0,1,-1,0,3,6
9720,0,0,1,1,0,9618,1,0,9,1,1,-1,0,3,6
9721,1,10,1,1,0,2024,0,0,9,0,1,-1,0,3,6
9722,3,9,1,1,0,992,0,0,9,0,1,-1,0,3,6
9723,1,1,1,0,0,676,0,0,9,2,1,-1,0,3,6
9724,3,9,1,1,0,93,0,0,9,2,2,-1,0,3,6
9725,1,10,1,1,0,1603,0,0,9,0,2,-1,0,3,6
9726,3,5,1,0,0,610,0,0,9,2,2,-1,0,3,6
9727,1,7,1,0,0,60,0,0,9,3,2,-1,0,3,6
9728,1,9,1,1,0,6250,0,0,9,0,3,-1,0,3,6
9729,1,4,1,0,0,4362,0,0,9,1,1,-1,0,3,6
9730,3,3,1,1,0,345,0,0,9,2,1,-1,0,3,6
9731,1,7,1,1,0,861,1,0,9,2,1,-1,0,3,6
9732,3,7,1,1,0,1166,0,0,9,0,1,-1,0,3,6
9733,3,11,1,1,0,16,0,0,9,2,1,-1,0,3,6
9734,0,1,1,3,0,3783,0,0,9,0,1,-1,0,3,6
9735,1,1,1,0,0,1666,1,0,9,2,13,-1,0,3,6
9736,1,5,1,1,0,2383,0,0,9,3,1,-1,0,3,6
9737,1,2,1,2,0,31,0,0,9,3,1,-1,0,3,6
9738,1,9,1,2,0,1780,0,0,9,3,1,-1,0,3,6
9739,1,1,1,0,0,2135,0,0,9,2,1,-1,0,3,6
9740,0,1,1,0,0,351,0,0,9,0,1,-1,0,3,6
9741,3,3,1,0,0,0,0,0,9,3,1,-1,0,3,6
9742,3,3,1,2,0,1280,0,1,9,0,1,-1,0,3,6
9743,1,4,1,0,0,1744,0,0,9,1,1,-1,0,3,6
9744,1,4,1,0,0,0,0,0,9,0,1,-1,0,3,6
9745,3,3,1,0,0,2348,0,0,9,1,1,-1,0,3,6
9746,0,10,2,0,0,1241,0,0,9,2,2,-1,0,3,6
9747,0,9,1,2,0,2518,0,0,9,3,1,-1,0,3,6
9748,1,0,1,1,0,1497,0,0,9,2,1,-1,0,3,6
9749,0,4,1,2,0,2308,0,1,9,3,1,-1,0,3,6
9750,3,3,1,0,0,258,0,0,9,0,1,-1,0,3,6
9751,1,0,1,1,0,176,0,0,9,1,1,-1,0,3,6
9752,1,4,1,3,0,150,0,0,9,2,1,-1,0,3,6
9753,0,6,1,1,0,-3,0,0,9,3,5,-1,0,3,6
9754,1,3,1,0,0,39,0,0,9,2,2,-1,0,3,6
9755,3,4,0,2,0,5,1,0,9,3,1,-1,0,3,6
9756,0,3,1,2,0,5011,1,0,9,1,2,-1,0,3,6
9757,1,5,0,0,0,261,0,0,9,0,1,-1,0,3,6
9758,3,4,0,0,0,49,0,0,9,1,1,-1,0,3,6
9759,0,1,2,0,0,7027,0,0,9,2,1,-1,0,3,6
9760,3,6,1,2,0,150,0,0,9,0,1,-1,0,3,6
9761,3,5,1,3,0,1491,0,0,9,0,2,-1,0,3,6
9762,3,7,1,1,0,-467,0,0,9,1,5,-1,0,3,6
9763,1,3,0,1,0,154,0,0,9,2,1,-1,0,3,6
9764,2,7,1,1,0,77,1,0,9,1,4,-1,0,3,6
9765,0,7,1,1,0,1005,1,1,9,0,2,-1,0,3,6
9766,1,1,2,0,0,1530,1,0,9,0,1,-1,0,3,6
9767,0,0,1,1,1,0,0,0,9,2,1,-1,0,3,6
9768,1,1,2,0,0,4289,1,0,9,3,1,-1,0,3,6
9769,1,1,2,0,0,397,0,0,9,0,1,-1,0,3,6
9770,1,4,1,2,0,2810,0,0,9,2,1,-1,0,3,6
9771,1,7,1,1,0,37,0,0,9,3,5,-1,0,3,6
9772,3,3,0,0,0,215,0,1,9,0,2,-1,0,3,6
9773,0,0,1,1,0,5768,1,1,9,0,1,-1,0,3,6
9774,3,4,0,1,0,-46,1,0,9,3,10,-1,0,3,6
9775,1,4,1,1,0,5585,0,0,9,3,1,-1,0,3,6
9776,3,9,2,2,0,917,0,0,9,1,1,-1,0,3,6
9777,1,4,1,0,0,1873,0,0,9,0,2,-1,0,3,6
9778,1,1,1,0,0,16431,0,0,9,0,1,-1,0,3,6
9779,0,1,1,0,0,178,1,1,9,2,1,-1,0,3,6
9780,3,3,0,0,0,3899,0,0,9,2,1,-1,0,3,6
9781,0,9,1,1,0,300,0,0,9,1,1,-1,0,3,6
9782,3,0,1,1,0,2146,0,1,9,3,1,-1,0,3,6
9783,3,2,1,2,0,2920,1,0,9,0,1,-1,0,3,6
9784,0,9,1,1,0,994,0,0,9,0,1,-1,0,3,6
9785,3,4,0,0,0,443,0,0,9,3,1,-1,0,3,6
9786,1,4,1,2,0,2876,0,0,9,0,1,-1,0,3,6
9787,3,5,2,0,0,0,0,0,9,0,1,-1,0,3,6
9788,3,4,1,2,1,153,0,0,9,2,3,-1,0,3,6
9789,1,1,1,2,0,10483,0,0,9,1,1,-1,0,3,6
9790,0,4,2,2,0,156,1,0,9,0,9,-1,0,3,6
9791,1,1,1,0,0,214,1,1,9,0,1,-1,0,3,6
9792,1,3,1,1,0,633,0,0,9,1,1,-1,0,3,6
9793,0,3,1,1,0,14000,0,0,9,0,2,-1,0,3,6
9794,1,3,1,0,0,884,0,0,9,3,1,-1,0,3,6
9795,3,5,1,1,0,630,0,0,9,3,2,-1,0,3,6
9796,1,10,1,0,0,7372,0,0,9,2,1,-1,0,3,6
9797,0,4,0,2,0,7821,0,0,9,1,1,-1,0,3,6
9798,3,3,1,0,0,0,0,0,9,1,2,-1,0,3,6
9799,3,7,1,1,0,1595,0,0,9,3,1,-1,0,3,6
9800,1,4,1,3,0,1046,0,0,9,2,1,-1,0,3,6
9801,0,1,1,1,0,0,1,0,9,1,1,-1,0,3,6
9802,3,3,1,1,0,1484,0,0,9,1,1,-1,0,3,6
9803,1,9,1,1,0,11016,0,0,9,1,3,-1,0,3,6
9804,3,10,1,0,0,0,0,0,9,3,1,-1,0,3,6
9805,3,1,1,0,0,547,0,0,9,2,1,-1,0,3,6
9806,0,4,2,1,0,53,0,0,9,1,1,-1,0,3,6
9807,3,1,1,0,0,179,0,0,9,1,3,-1,0,3,6
9808,3,9,0,1,1,-896,0,1,9,3,1,-1,0,3,6
9809,1,6,1,1,0,13242,0,0,9,0,1,-1,0,3,6
9810,0,1,1,0,0,2569,0,0,9,0,1,-1,0,3,6
9811,3,5,2,0,0,208,0,0,9,2,1,-1,0,3,6
9812,3,5,2,0,0,505,0,0,9,2,1,-1,0,3,6
9813,1,1,1,1,0,5201,0,0,9,1,1,-1,0,3,6
9814,3,7,1,1,0,3169,0,0,9,3,1,-1,0,3,6
9815,0,4,2,2,0,499,1,0,9,0,2,-1,0,3,6
9816,1,4,0,1,0,635,0,0,9,1,2,-1,0,3,6
9817,1,9,1,2,0,4568,0,0,9,2,1,-1,0,3,6
9818,3,4,1,1,0,819,0,0,9,2,1,-1,0,3,6
9819,1,1,0,1,0,2601,0,0,9,2,1,-1,0,3,6
9820,3,4,1,1,0,8592,0,0,9,1,1,-1,0,3,6
9821,1,6,1,1,0,235,0,0,9,1,1,-1,0,3,6
9822,0,4,1,0,0,22856,0,0,9,3,1,-1,0,3,6
9823,0,1,2,3,0,840,0,0,9,0,6,-1,0,3,6
9824,1,3,1,0,0,1100,0,0,9,3,6,-1,0,3,6
9825,1,4,2,2,0,1046,0,0,9,3,1,-1,0,3,6
9826,1,9,2,1,0,361,0,0,9,0,2,-1,0,3,6
9827,3,5,1,1,0,1173,0,0,9,2,2,-1,0,3,6
9828,3,4,1,3,0,2508,0,0,9,2,1,-1,0,3,6
9829,1,5,2,2,0,212,0,0,9,2,1,-1,0,3,6
9830,1,1,1,0,0,0,0,0,9,0,1,-1,0,3,6
9831,0,7,1,0,0,179,0,0,9,3,1,-1,0,3,6
9832,1,9,1,1,0,10179,1,0,9,0,2,-1,0,3,6
9833,3,9,0,1,0,164,0,0,9,0,2,-1,0,3,6
9834,1,9,2,1,0,1462,0,0,9,2,2,-1,0,3,6
9835,3,1,1,0,0,902,0,0,9,1,2,-1,0,3,6
9836,3,6,0,2,0,1382,0,0,9,3,1,-1,0,3,6
9837,3,5,0,2,0,1197,1,0,9,3,4,-1,0,3,6
9838,1,9,1,0,0,-322,0,0,9,1,2,-1,0,3,6
9839,3,2,1,1,0,0,0,0,9,2,1,-1,0,3,6
9840,3,3,0,0,0,1190,0,0,9,0,1,-1,0,3,6
9841,0,9,1,1,0,6975,0,0,9,1,3,-1,0,3,6
9842,1,1,1,1,0,2152,0,0,9,2,1,-1,0,3,6
9843,3,0,1,3,0,3558,1,0,9,2,3,-1,0,3,6
9844,3,9,2,3,0,776,0,0,9,2,1,-1,0,3,6
9845,3,4,1,0,0,2096,0,0,9,0,1,-1,0,3,6
9846,3,9,1,2,0,3117,0,0,9,0,1,-1,0,3,6
9847,0,1,1,1,0,2423,1,0,9,2,1,-1,0,3,6
9848,3,1,1,1,0,5553,0,1,9,3,1,-1,0,3,6
9849,3,3,1,0,0,422,0,0,9,1,1,-1,0,3,6
9850,3,1,1,1,0,1626,0,0,9,0,1,-1,0,3,6
9851,1,0,1,2,0,10035,0,0,9,2,1,-1,0,3,6
9852,1,3,1,0,0,103,0,0,9,1,1,-1,0,3,6
9853,0,9,1,1,0,26,0,0,9,2,1,-1,0,3,6
9854,1,7,1,1,0,533,0,0,9,2,1,-1,0,3,6
9855,0,4,1,2,0,1012,0,0,9,0,1,-1,0,3,6
9856,3,1,0,0,0,1320,0,0,9,3,1,-1,0,3,6
9857,1,7,1,1,0,-1036,1,0,9,2,17,-1,0,3,6
9858,0,2,1,3,0,60,0,0,9,3,2,-1,0,3,6
9859,3,9,1,2,0,1057,0,0,9,0,2,-1,0,3,6
9860,3,3,1,1,0,3034,0,0,9,1,2,-1,0,3,6
9861,0,1,2,3,0,2054,0,0,9,3,1,-1,0,3,6
9862,0,4,1,1,0,-104,1,0,9,2,7,-1,0,3,6
9863,1,9,1,1,0,0,0,0,9,2,1,-1,0,3,6
9864,3,4,1,0,0,229,0,1,9,0,3,-1,0,3,6
9865,0,4,1,1,0,-323,1,0,9,1,1,-1,0,3,6
9866,3,4,1,1,0,0,0,0,9,0,2,-1,0,3,6
9867,0,1,1,0,0,1021,0,0,9,0,1,-1,0,3,6
9868,1,1,1,1,0,-423,0,0,9,0,2,-1,0,3,6
9869,0,9,2,2,0,1619,0,0,9,3,1,-1,0,3,6
9870,0,1,2,0,0,5473,0,1,9,1,2,-1,0,3,6
9871,1,0,2,1,0,9326,0,1,9,0,1,-1,0,3,6
9872,3,3,1,0,0,473,0,0,9,2,1,-1,0,3,6
9873,3,4,1,0,0,4895,0,0,9,1,1,-1,0,3,6
9874,3,1,0,0,0,4222,0,0,9,0,1,-1,0,3,6
9875,1,3,1,0,0,75,0,0,9,1,1,-1,0,3,6
9876,0,4,1,2,0,669,0,0,9,2,1,-1,0,3,6
9877,3,7,0,1,0,450,0,0,9,2,1,-1,0,3,6
9878,3,4,0,1,0,944,0,1,9,0,1,-1,0,3,6
9879,3,2,1,2,0,861,0,0,9,0,1,-1,0,3,6
9880,1,4,1,2,0,349,0,0,9,2,1,-1,0,3,6
9881,0,2,1,3,0,1134,1,0,9,0,3,-1,0,3,6
9882,1,1,1,0,0,665,0,0,9,1,2,-1,0,3,6
9883,1,3,0,1,0,314,0,0,9,1,2,-1,0,3,6
9884,0,0,1,1,0,1035,1,1,9,1,2,-1,0,3,6
9885,3,0,1,1,0,1004,1,0,9,0,1,-1,0,3,6
9886,3,3,0,0,0,3982,0,0,9,2,1,-1,0,3,6
9887,1,0,1,1,0,533,0,1,9,0,1,-1,0,3,6
9888,0,9,1,0,0,217,1,0,9,3,6,-1,0,3,6
9889,1,1,1,0,0,900,1,0,9,1,1,-1,0,3,6
9890,3,4,1,1,0,835,0,0,9,0,1,-1,0,3,6
9891,1,0,1,1,0,967,0,0,9,2,1,-1,0,3,6
9892,3,5,1,1,0,603,0,1,9,2,1,-1,0,3,6
9893,0,1,2,1,0,284,0,0,9,0,1,-1,0,3,6
9894,0,11,1,3,0,1699,0,0,9,2,1,-1,0,3,6
9895,0,0,2,1,0,13698,0,0,9,0,1,-1,0,3,6
9896,3,3,0,0,0,0,0,0,9,2,1,-1,0,3,6
9897,1,3,1,2,0,0,0,0,9,2,1,-1,0,3,6
9898,1,0,0,1,0,-364,1,1,9,1,2,-1,0,3,6
9899,1,9,1,2,0,2946,0,0,9,2,2,-1,0,3,6
9900,1,1,0,0,0,183,0,0,9,3,1,-1,0,3,6
9901,1,3,1,0,0,267,0,0,9,3,5,-1,0,3,6
9902,3,5,1,0,0,537,0,0,9,2,1,-1,0,3,6
9903,3,3,1,0,0,5137,0,0,9,1,1,-1,0,3,6
9904,0,0,1,1,0,1093,0,0,9,0,1,-1,0,3,6
9905,3,1,1,0,0,0,0,0,9,0,2,-1,0,3,6
9906,3,4,1,1,0,190,0,0,9,1,2,-1,0,3,6
9907,1,10,1,0,0,400,0,0,9,1,1,-1,0,3,6
9908,1,7,0,1,0,20,0,0,9,2,1,-1,0,3,6
9909,3,10,1,1,0,-9,0,0,9,0,1,-1,0,3,6
9910,0,0,1,1,0,439,0,0,9,3,1,-1,0,3,6
9911,3,1,1,0,0,0,0,0,9,2,2,-1,0,3,6
9912,0,7,0,1,0,305,0,0,9,3,2,-1,0,3,6
9913,0,4,1,2,0,2823,0,0,9,3,2,-1,0,3,6
9914,0,1,1,1,0,561,1,0,9,1,2,-1,0,3,6
9915,1,9,0,1,0,-1,0,0,9,2,1,-1,0,3,6
9916,1,9,2,2,0,1104,0,0,9,3,1,-1,0,3,6
9917,3,5,1,2,0,2261,0,0,9,1,1,-1,0,3,6
9918,3,3,1,0,0,2603,0,0,9,3,1,-1,0,3,6
9919,1,4,2,1,0,1012,0,0,9,3,1,-1,0,3,6
9920,1,4,2,2,0,1206,0,0,9,0,4,-1,0,3,6
9921,0,3,0,0,0,359,0,0,9,1,4,-1,0,3,6
9922,0,7,1,1,0,8412,0,0,9,3,4,-1,0,3,6
9923,3,4,1,2,0,2226,1,0,9,3,3,-1,0,3,6
9924,3,4,1,0,0,1172,0,0,9,2,3,-1,0,3,6
9925,1,7,1,3,0,88,1,0,9,2,2,-1,0,3,6
9926,1,0,1,1,0,1030,0,0,9,0,3,-1,0,3,6
9927,3,10,1,0,0,7880,0,0,9,1,2,-1,0,3,6
9928,1,7,2,1,0,3644,0,0,9,2,2,-1,0,3,6
9929,1,0,2,1,0,276,0,1,9,3,2,-1,0,3,6
9930,3,2,1,0,0,1153,1,1,9,1,6,-1,0,3,6
9931,1,10,1,2,0,1666,0,0,9,1,3,-1,0,3,6
9932,1,7,0,1,0,5571,0,0,9,0,1,-1,0,3,6
9933,3,5,1,0,0,17413,0,0,9,1,1,-1,0,3,6
9934,3,1,1,0,0,4903,0,1,9,1,1,-1,0,3,6
9935,0,1,1,0,0,4997,0,0,9,0,2,-1,0,3,6
9936,3,7,1,1,0,4309,1,0,9,3,6,-1,0,3,6
9937,3,3,1,0,0,3570,0,0,9,1,2,-1,0,3,6
9938,1,2,1,2,0,3571,0,0,9,1,3,-1,0,3,6
9939,1,4,2,2,0,3281,0,0,9,2,4,-1,0,3,6
9940,0,7,1,1,0,718,0,1,9,1,3,-1,0,3,6
9941,1,9,1,1,0,90,0,0,9,0,2,-1,0,3,6
9942,3,3,1,1,0,81,0,1,9,3,2,-1,0,3,6
9943,3,4,1,0,0,595,0,0,9,1,2,-1,0,3,6
9944,3,4,1,0,0,791,0,0,9,2,5,-1,0,3,6
9945,1,9,1,1,0,5,0,0,9,2,6,-1,0,3,6
9946,1,7,1,0,0,510,0,0,9,1,2,-1,0,3,6
9947,3,4,1,1,0,1321,0,0,9,3,3,-1,0,3,6
9948,0,0,2,2,0,3819,0,0,9,3,2,-1,0,3,6
9949,1,4,1,0,0,835,0,0,9,0,2,-1,0,3,6
9950,3,1,0,0,0,3021,0,0,9,3,2,-1,0,3,6
9951,1,0,1,1,0,0,1,0,9,2,3,-1,0,3,6
9952,1,1,1,0,0,547,0,1,9,2,6,-1,0,3,6
9953,0,0,1,0,0,3913,1,0,9,2,2,-1,0,3,6
9954,0,9,2,1,1,375,0,0,9,1,2,-1,0,3,6
9955,3,1,1,0,0,2,0,0,9,2,3,-1,0,3,6
9956,1,4,0,2,0,3261,1,0,9,0,17,-1,0,3,6
9957,3,0,0,1,0,2717,0,0,9,3,2,-1,0,3,6
9958,0,9,0,2,0,1805,0,0,9,3,2,-1,0,3,6
9959,0,0,1,1,0,-521,0,1,9,2,2,-1,0,3,6
9960,1,4,1,3,0,598,0,0,9,0,2,-1,0,3,6
9961,3,1,1,1,0,25,0,0,9,3,3,-1,0,3,6
9962,3,4,1,1,0,0,0,0,9,1,3,-1,0,3,6
9963,1,9,1,1,0,546,1,1,9,0,4,-1,0,3,6
9964,2,1,2,0,0,535,1,0,9,2,37,-1,0,3,6
9965,1,1,1,1,0,2932,1,0,9,2,17,-1,0,3,6
9966,0,1,1,1,0,4,0,0,9,0,2,-1,0,3,6
9967,3,4,1,1,0,321,0,0,9,0,3,-1,0,3,6
9968,3,1,1,0,0,0,0,0,9,1,4,-1,0,3,6
9969,0,6,0,1,0,3467,0,0,9,1,2,-1,0,3,6
9970,0,7,1,1,0,651,0,0,9,1,2,-1,0,3,6
9971,0,2,1,2,0,4343,0,0,9,2,4,-1,0,3,6
9972,3,1,1,0,0,197,0,0,9,1,2,-1,0,3,6
9973,1,3,0,1,0,7783,0,0,9,0,2,-1,0,3,6
9974,3,3,1,0,0,5501,0,0,9,0,4,-1,0,3,6
9975,0,7,1,1,0,136,0,0,9,1,3,-1,0,3,6
9976,2,1,2,0,0,116,1,0,9,1,4,-1,0,3,6
9977,1,10,2,1,0,6,0,0,9,0,3,-1,0,3,6
9978,0,1,2,1,0,93,0,0,9,2,6,-1,0,3,6
9979,3,3,1,1,0,3812,0,0,9,0,2,-1,0,3,6
9980,1,0,0,1,0,765,0,0,9,0,3,-1,0,3,6
9981,0,1,1,1,0,427,1,1,9,3,3,-1,0,3,6
9982,1,7,2,1,0,532,1,0,9,1,2,-1,0,3,6
9983,1,9,2,1,0,0,0,0,9,1,2,-1,0,3,6
9984,0,0,1,1,0,2897,0,0,9,1,2,-1,0,3,6
9985,1,2,2,1,0,3216,0,0,9,3,3,-1,0,3,6
9986,3,1,1,1,0,-519,1,0,9,3,8,-1,0,3,6
9987,3,4,0,2,0,1016,1,0,9,1,5,-1,0,3,6
9988,3,1,1,1,0,535,0,0,9,1,4,-1,0,3,6
9989,3,4,0,0,0,7496,0,0,9,0,3,-1,0,3,6
9990,3,1,1,0,0,831,0,0,9,0,3,-1,0,3,6
9991,1,9,1,1,0,399,1,0,9,3,2,-1,0,3,6
9992,0,1,1,0,0,3289,0,0,9,3,2,-1,0,3,6
9993,0,6,2,2,0,4844,0,0,9,3,3,-1,0,3,6
9994,3,9,1,1,0,378,0,0,9,1,2,-1,0,3,6
9995,3,3,1,0,0,3376,0,0,9,0,3,-1,0,3,6
9996,3,2,1,2,0,1115,1,0,9,0,2,-1,0,3,6
9997,1,1,1,0,0,48,0,0,9,2,5,-1,0,3,6
9998,1,7,1,2,0,474,0,0,9,3,2,-1,0,3,6
9999,1,9,1,1,0,8036,0,0,9,3,5,-1,0,3,6
10000,0,0,1,0,0,1487,0,0,9,3,2,-1,0,3,6
10001,1,1,1,1,0,138,0,0,9,2,2,-1,0,3,6
10002,0,7,1,1,0,-489,1,0,9,2,2,-1,0,3,6
10003,0,0,1,1,0,272,1,1,9,0,2,-1,0,3,6
10004,1,4,1,1,0,-63,0,0,9,1,4,-1,0,3,6
10005,3,5,0,0,0,593,0,1,9,1,2,-1,0,3,6
10006,2,0,2,1,0,66,1,0,9,1,3,-1,0,3,6
10007,3,7,0,0,0,1367,0,0,9,0,3,-1,0,3,6
10008,0,10,1,0,0,859,0,0,9,3,3,-1,0,3,6
10009,1,1,2,0,0,2,1,0,9,1,2,-1,0,3,6
10010,1,4,2,2,0,1113,1,1,9,3,12,-1,0,3,6
10011,3,3,1,1,0,992,0,0,9,3,3,-1,0,3,6
10012,0,1,1,1,0,3015,1,0,9,3,2,-1,0,3,6
10013,0,8,2,3,0,2313,1,0,9,2,26,-1,0,3,6
10014,3,5,2,0,0,767,0,0,9,2,2,-1,0,3,6
10015,1,9,0,1,0,2394,0,0,9,2,4,-1,0,3,6
10016,1,7,1,1,0,1367,1,0,9,2,4,-1,0,3,6
10017,3,5,1,1,0,173,0,0,9,1,2,-1,0,3,6
10018,3,4,1,2,0,2020,0,1,9,1,2,-1,0,3,6
10019,1,0,0,1,0,90,1,0,9,3,5,-1,0,3,6
10020,3,4,1,1,0,2522,0,0,9,3,2,-1,0,3,6
10021,1,1,1,0,0,10333,1,0,9,3,4,-1,0,3,6
10022,1,1,1,0,0,408,0,0,9,1,2,-1,0,3,6
10023,0,3,2,3,0,4378,0,0,9,3,3,-1,0,3,6
10024,1,2,1,3,0,3233,0,0,9,2,6,-1,0,3,6
10025,0,1,2,0,0,-269,1,0,9,2,10,-1,0,3,6
10026,3,3,1,0,0,3056,0,0,9,2,3,-1,0,3,6
10027,1,3,1,1,0,513,0,0,9,0,3,-1,0,3,6
10028,1,1,1,0,0,1387,0,0,9,2,3,-1,0,3,6
10029,1,6,1,2,0,3295,0,0,9,0,4,-1,0,3,6
10030,0,1,0,1,0,157,0,0,9,1,5,-1,0,3,6
10031,0,7,2,1,0,1076,0,0,9,2,6,-1,0,3,6
10032,1,4,1,2,0,36,0,0,9,2,4,-1,0,3,6
10033,3,4,1,0,0,48,0,0,9,0,2,-1,0,3,6
10034,3,1,1,1,0,59,1,0,9,0,10,-1,0,3,6
10035,0,1,1,1,0,1116,0,0,9,2,3,-1,0,3,6
10036,0,7,1,1,0,0,0,0,9,0,4,-1,0,3,6
10037,1,4,1,0,0,0,0,0,11,1,7,-1,0,3,6
10038,1,1,2,1,0,16917,0,0,11,0,6,-1,0,3,6
10039,3,5,1,1,0,1851,0,0,11,1,3,-1,0,3,6
10040,3,0,1,3,0,0,0,0,11,1,2,-1,0,3,6
10041,0,1,2,1,0,406,1,0,11,0,12,-1,0,3,6
10042,2,0,2,1,0,267,1,0,11,1,5,-1,0,3,6
10043,3,1,1,1,0,55,0,0,11,0,4,-1,0,3,6
10044,1,5,1,0,0,1464,0,0,11,0,4,-1,0,3,6
10045,0,6,2,1,0,4056,0,0,11,2,2,-1,0,3,6
10046,1,9,0,1,0,-191,0,0,11,2,3,-1,0,3,6
10047,1,9,0,1,0,450,0,0,11,2,5,-1,0,3,6
10048,3,6,1,3,0,964,0,0,11,2,5,-1,0,3,6
10049,1,2,1,2,0,5345,0,0,11,3,3,-1,0,3,6
10050,1,7,1,1,0,0,1,0,11,2,9,-1,0,3,6
10051,1,1,2,1,0,653,0,0,11,2,4,-1,0,3,6
10052,0,4,1,2,0,1393,0,1,11,0,3,-1,0,3,6
10053,1,0,2,1,0,812,0,1,11,3,4,-1,0,3,6
10054,0,0,2,1,0,4023,0,0,11,3,2,-1,0,3,6
10055,0,4,2,1,0,235,0,0,11,2,2,-1,0,3,6
10056,3,0,1,1,0,994,0,0,11,3,2,-1,0,3,6
10057,0,1,1,0,0,409,1,0,11,2,3,-1,0,3,6
10058,1,1,1,0,0,4157,0,0,11,2,3,-1,0,3,6
10059,1,7,1,1,0,11516,0,0,11,3,8,-1,0,3,6
